Diu,,Sub Post Office,Delivery,Gujarat,Diu,Junagadh,Rajkot,Diu,Daman & Diu,India,362520
Diu Zampa,,Sub Post Office,Non-Delivery,Gujarat,Diu,Junagadh,Rajkot,Diu,Daman & Diu,India,362520
Fudam,,Branch Post Office,Delivery,Gujarat,Diu,Junagadh,Rajkot,Diu,Daman & Diu,India,362520
Ghoghla,,Sub Post Office,Delivery,Gujarat,Diu,Junagadh,Rajkot,Diu U.T.,Daman & Diu,India,362540
Bucharvada,,Branch Post Office,Delivery,Gujarat,Diu,Junagadh,Rajkot,Diu,Daman & Diu,India,362570
Wanakbara,,Sub Post Office,Delivery,Gujarat,Diu,Junagadh,Rajkot,NA,Daman & Diu,India,362570
Bhimpore,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Daman,,Sub Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Dunetha,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Kadaiya,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Marvad,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Nani Vankad,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Varkund,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396210
Dabhel,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396215
Daman I.E.,,Sub Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396215
Kachigam,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396215
Kunta,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396215
Dholar,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396220
Magarwada,,Branch Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396220
Moti Daman,,Sub Post Office,Delivery,Gujarat,Daman,Valsad,Vadodara,Daman,Daman & Diu,India,396220
